Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
169,--,50.0,2.32717,0.979577,0.500113,63.125,3.67343,0.594613,60.2469,2.60293,0.429115,55.653,1.06796,1.13798,2.6350224,333.39667,59.46177,30.565372,1.0,2.60293,335.33264,89.12796,29.075884,2.9795206,336.27518,50.011,0.8388511,2.9620821,330.49042,100.00002,2.2188802,1.2694656,328.803,1656.766,1.0679562,336.1852,1652.9211,0.83885217,30.565298,0.63460773,0.0040712757,0.04034021,0.3209808,0.14866205,0.7760872,0.07525071,1.055491E-13,0.9599316,0.0014368606,0.038631547,0.0,0.20088232,0.7535881,0.045529604,0.0,94.01343,100.0,100.0,100.0,100.00008,41.472446,40.29047,52.747894,67.14531,89.4635,380.7791,50.0,19.038956,29.473253,0.6461812,29.03979,0.31535172,12.288685,56.757614,5.3360696,11.940896,5.3549953,3.651569,3.0035496,2.6936858,1.6646674,0.018828785,0.0067128874,0.010683878,3.546376,2.469818,57.080494,57.93052,59.075268,60.48478,61.966293
170,--,50.0,3.96348,0.631434,0.260335,63.8001,2.5655,0.686296,73.1128,1.15913,0.420856,50.3826,2.39287,0.891608,1.2085035,346.2618,68.63181,23.604168,1.0,1.1591306,335.0421,71.55315,20.211525,1.082933,336.94995,26.03363,1.748091,1.0334907,327.69174,99.99994,5.086981,2.599223,323.5326,1654.4265,2.3928597,336.1205,1647.4127,1.748089,23.603899,0.5404821,0.03271416,0.1000969,0.32670686,0.119030945,0.7468837,0.13408534,0.0,0.9050303,0.037926596,0.057043098,0.0,0.1678571,0.62969756,0.20244534,0.0,68.68775,92.23489,93.28465,100.00001,100.000015,71.659485,58.759563,87.24311,90.839966,72.94589,355.58392,50.0,17.779196,28.850677,0.6164123,46.55178,0.277589,10.001291,70.53999,6.8638816,5.4383016,11.029341,11.064248,3.8614993,3.117214,3.5801256,0.008350266,0.0022849164,0.004630309,2.4872801,3.3256664,54.453335,55.46442,57.199398,59.29603,61.54738
171,--,50.0,3.2295,0.63961,0.828615,61.5147,2.06704,0.744125,64.5536,2.32372,0.439265,67.4485,1.6747,0.966063,2.3428476,337.68176,74.46834,17.546091,1.0,2.323723,344.31573,86.22885,14.603175,2.2777107,334.67786,82.82302,1.827136,2.244858,341.9391,99.99999,3.2645085,1.8509443,340.5985,1653.7959,1.6747004,343.2156,1653.6945,1.8273113,17.545511,0.64421153,0.04011995,0.10397621,0.21169233,0.10334436,0.77616864,0.120486975,0.0,0.8863987,0.0358575,0.07774386,0.0,0.19406007,0.7279952,0.07794472,0.0,82.5918,85.15465,100.0,100.0,99.99991,42.317844,39.910336,49.079952,80.65743,82.92361,380.23016,50.0,19.011507,29.375648,0.65083164,23.16562,0.30903786,11.254034,59.937042,5.32814,8.1298,8.533263,3.7069812,2.9582403,2.819661,2.6770608,0.021526473,0.005998762,0.009892978,1.9959551,3.1815288,68.53705,69.29633,70.04196,70.70289,71.15611
172,--,50.0,3.32053,0.750719,0.529275,79.9573,2.00324,0.432142,50.4708,2.88708,0.4511,82.0213,2.6502,1.16505,2.9083548,323.62045,43.214764,16.399258,1.0,2.8870802,356.3257,99.898285,16.604345,3.3895402,353.1074,52.927364,1.9816154,3.3635926,355.6588,66.21505,1.8218582,2.803427,355.1713,1647.8558,2.650201,353.41675,1651.7109,1.9816165,16.3992,0.864802,0.031914502,0.10328351,0.0,0.08656675,0.7008656,0.18089634,0.031671252,0.9045244,0.021563808,0.07391184,0.0,0.20651063,0.77470213,0.018787244,0.0,92.42773,97.16524,98.85546,93.01506,66.351036,58.31394,89.73231,100.00003,100.00002,99.99995,396.08157,50.0,19.80408,30.720642,0.644628,11.086197,0.53837425,5.4018865,90.149025,10.932757,11.86776,13.136644,13.766179,11.26632,4.6457047,0.034289975,0.043558646,0.01567886,0.022065982,1.8574098,3.6991513,82.011,83.13545,84.01958,84.581665,83.39452
173,--,50.0,1.82644,0.987792,0.261561,71.3744,3.02094,0.724499,51.2347,2.23001,0.438218,58.7749,1.72417,1.00669,2.2604966,324.38083,72.46063,25.07835,1.0,2.230006,336.99597,93.663345,24.003391,2.2577896,344.52176,26.15837,0.5993567,2.2449272,333.28754,100.00005,1.8122687,1.9201623,331.9249,1661.725,1.7241673,337.35468,1659.0835,0.5993476,25.075706,0.51693565,0.0042991573,0.05114701,0.42761815,0.13447805,0.7639654,0.101542324,1.41761E-5,0.9607983,8.5252017E-4,0.038349163,0.0,0.20160723,0.75630754,0.042085227,0.0,91.18596,100.00008,100.0,100.0,99.99995,28.755714,37.030712,83.19825,58.850994,87.57154,378.09747,50.0,18.904875,29.380444,0.64146346,30.13815,0.38706985,10.2493305,63.38433,7.337196,10.677737,3.4757726,8.891969,3.0112572,2.2831142,1.2840686,0.018323576,0.0059281494,0.010770752,2.9392183,1.7733271,59.60183,60.630325,61.50697,62.58807,63.70569
174,--,50.0,2.8716,0.795592,0.983631,70.7568,2.82328,0.640656,83.129,2.45197,0.444412,82.4532,2.52726,1.12656,2.490451,356.278,64.06749,24.97912,1.0,2.4519706,357.19653,99.745255,25.155815,2.7864769,343.90692,98.362686,1.9052081,2.7622914,356.28772,87.67158,1.7825711,2.67886,355.6032,1641.5717,2.5272613,353.55423,1645.8761,1.9052095,24.978855,0.8034557,0.025849761,0.17069454,8.5672056E-18,0.10582378,0.63992494,0.21941155,0.03483972,0.87014914,0.016050722,0.11380015,0.0,0.18136273,0.68036246,0.13827477,0.0,94.35645,98.389046,99.32591,99.411575,87.75389,84.302734,97.69983,100.000046,100.00004,99.99998,394.44342,50.0,19.722172,30.46211,0.6474121,11.607936,0.5312726,4.26584,96.46386,12.5833235,12.319164,13.53884,13.865589,13.871671,9.338935,0.07565004,0.036711898,0.013402391,0.023025889,2.6247413,3.0713494,83.17395,83.64842,84.588745,85.03583,84.19789
175,--,50.0,3.57648,0.615906,0.755676,72.5886,2.56825,0.718699,81.0904,1.21304,0.437165,66.5194,2.77668,1.10248,1.3176423,354.24057,71.86957,25.149855,1.0,1.2130413,345.16125,98.328445,25.750797,1.3581995,345.73853,75.56777,2.4624093,1.3373524,342.14462,97.88264,1.8561528,2.951364,339.6694,1652.9377,2.7766807,342.29456,1653.6263,2.4624083,25.149906,0.72730017,0.05442083,0.21827902,3.2258155E-17,0.084306724,0.5313231,0.23457064,0.14979956,0.77147716,0.034541372,0.19398144,0.0,0.15358634,0.57616246,0.2702512,0.0,89.83592,91.787476,93.44906,95.34253,98.100975,100.00002,100.00002,100.00002,100.00002,100.00002,366.06738,50.0,18.30337,29.144094,0.6280605,34.77854,2.03305,5.042918,93.82899,11.451778,10.1488,10.707866,11.280199,11.993411,13.119223,-0.38879672,0.013111265,0.0043939087,0.0073078256,2.4726834,2.5286329,70.57902,70.64368,71.30335,71.89531,72.02158
176,--,50.0,2.81025,0.999273,0.614776,77.6445,3.5869,0.987615,82.0247,2.47826,0.480213,59.7569,2.93334,1.19916,2.5826209,355.17868,98.74982,33.266315,1.0,2.4782603,344.9974,99.42369,33.622375,2.9863741,350.79434,61.477894,1.4865044,2.9718304,339.19763,97.46477,1.0234524,3.118561,332.9069,1697.5718,2.9333458,340.89627,1694.857,1.486503,33.267784,0.91073996,0.0038936555,0.085366376,0.0,0.11188401,0.59674156,0.110869184,0.18050526,0.91128683,4.7599104E-5,0.088665545,0.0,0.16906899,0.6342439,0.19668713,0.0,88.98907,91.60171,93.44088,95.26008,97.37819,100.0,100.0,100.0,100.0,100.0,389.56143,50.0,19.478071,30.150066,0.6462838,21.583012,2.254462,5.1202865,93.77503,11.430275,10.017267,10.757557,11.380413,12.047601,12.89054,-0.28745088,0.031049158,0.011505917,0.01742922,3.3711326,3.1226182,67.79913,67.68687,69.383736,70.85412,71.76976
177,--,50.0,2.00068,0.709164,0.761749,52.5468,1.85263,0.391698,73.2331,1.13808,0.451786,71.9623,1.76872,0.888153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,--,50.0,2.87752,0.8684,0.820481,59.7217,1.85559,0.945122,53.3547,1.94834,0.43853,72.1492,1.55595,0.848425,1.9702302,326.4465,94.7201,15.679003,1.0,1.9483234,348.03735,79.5087,13.922934,1.6752342,332.8857,82.00702,1.278266,1.6530188,345.24033,99.99998,2.318551,1.7238572,345.2992,1648.1201,1.5559502,346.2648,1649.0573,1.2784134,15.661146,0.6727061,0.015178374,0.17391366,0.13820185,0.091023855,0.7497698,0.15920633,0.0,0.8940712,0.009727509,0.09620124,0.0,0.195749,0.734331,0.06992002,0.0,81.16929,92.04743,100.00001,100.0,100.0,61.595802,49.06708,38.747616,88.72864,83.356255,378.9828,50.0,18.94914,29.333265,0.64269936,23.634113,0.38602194,7.0293965,80.957596,8.665621,7.7947326,10.675025,2.9355903,2.879198,3.3827436,1.8304332,0.023164477,0.0054912497,0.011116344,1.7729653,2.3898382,72.65927,73.67722,74.32181,74.74125,74.94854
179,--,50.0,2.33344,0.766489,0.33255,71.2088,3.55343,0.513089,58.9136,1.47033,0.417285,69.9291,1.2473,0.873579,1.5313661,332.06372,51.308662,29.87323,1.0,1.4703317,344.24048,77.09027,30.205294,1.2980326,344.3588,33.255,0.98969626,1.2844495,342.9215,51.159798,0.66426206,1.4191651,343.0791,1632.0103,1.2473013,342.81564,1633.7976,0.9896962,29.873278,0.8347696,0.042134225,0.12309618,0.0,0.13232873,0.6962113,0.17145997,0.0,0.8961871,0.019601692,0.08421118,0.0,0.19709067,0.73936415,0.06354516,0.0,75.66715,82.4389,75.697815,63.573757,50.92873,45.96433,59.237877,71.97612,80.195526,77.51467,371.71997,50.0,18.585999,29.010187,0.64065576,28.043201,0.39230955,9.407927,69.615234,5.7189965,6.5202575,7.8400927,6.256143,4.453809,3.4874637,-0.10625777,0.013700463,0.0032444561,0.007569759,3.4788442,1.8733743,69.615685,70.210846,70.52653,70.85596,71.1475
180,--,50.0,2.23104,0.864119,0.314821,61.8258,2.24634,0.82774,70.9763,1.69719,0.448948,72.1499,2.29736,1.27105,1.7570889,344.1198,82.79145,20.057703,1.0,1.6971904,344.9463,99.47162,20.0435,2.1700215,334.97598,31.481895,0.76828736,2.1572132,344.5562,99.35401,0.8626984,2.4702404,345.2999,1657.1824,2.2973633,343.42133,1660.7737,0.7682885,20.056255,0.824675,0.022090806,0.15323418,0.0,0.089770235,0.6315803,0.1782644,0.10038506,0.95771337,0.0108122025,0.031474415,0.0,0.17819577,0.668482,0.15332225,0.0,90.60854,94.04613,96.69582,99.29416,99.47441,99.99991,100.00003,100.00002,100.000015,100.0,378.75113,50.0,18.937555,29.720959,0.637036,27.842087,1.2865673,4.6653004,96.633026,12.584068,10.751686,11.70663,12.7386875,13.85523,13.906571,0.3236701,0.020747008,0.008651399,0.011689788,2.1350646,2.1325142,71.90528,72.79868,72.89964,72.79391,71.948166
181,--,50.0,2.27511,0.964485,0.872384,69.3823,2.45746,0.266408,77.0123,1.89385,0.414537,74.9517,2.68208,0.919926,1.9267957,350.15958,26.643108,20.604298,1.0,1.8938417,350.38647,76.45777,21.311146,1.7583619,342.5221,87.26799,1.224901,1.7422134,346.7569,99.99999,1.979583,2.842576,348.10168,1624.2045,2.6820805,348.04642,1626.1726,1.2249529,20.592678,0.5480722,0.0065535465,0.14991713,0.2954571,0.11068891,0.7108544,0.17845665,0.0,0.8469714,0.0022391258,0.1507895,0.0,0.19825383,0.7437276,0.058018573,0.0,85.574005,86.58323,76.031235,59.071808,100.0,36.8804,54.463352,72.17563,83.63333,85.22146,380.32132,50.0,19.016066,29.27529,0.6454302,19.57974,0.38969308,9.622114,64.41758,5.5578246,8.780062,8.89223,6.307059,4.021204,3.100361,-0.058539223,0.020632539,0.005169237,0.009835781,2.3808255,1.9162267,75.72903,76.24703,76.76962,77.16472,77.32854
182,--,50.0,3.42922,0.846394,0.939419,59.3734,2.37843,0.925066,81.208,2.24727,0.47353,81.9982,1.08853,0.931759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,--,50.0,2.61078,0.894156,0.964243,82.8635,3.84905,0.80043,76.1123,2.7553,0.453571,66.1556,1.69133,1.08108,2.789767,349.26227,80.043045,33.543316,1.0,2.7553003,345.4974,55.137844,30.38935,3.011368,356.0135,96.42436,2.3964243,2.9787,342.6226,100.00002,5.5681095,1.8681198,339.3056,1667.6449,1.6913307,342.38757,1668.4043,2.396424,33.543312,0.5021372,0.007534792,0.05801998,0.43230805,0.15162049,0.779197,0.0691825,0.0,0.82270014,0.006991783,0.17030805,0.0,0.18605173,0.69795275,0.11599553,0.0,100.0,100.0,100.0,100.0,100.0,61.571484,47.14368,46.33281,49.74264,55.322536,386.10156,50.0,19.305079,29.534464,0.6536413,16.75119,0.18054162,15.166998,40.36934,3.1449854,3.7198184,3.2975712,3.0582988,2.8525462,2.8012898,3.369118,0.021656983,0.007152354,0.011246431,3.6968017,3.1723535,69.113594,69.99332,70.880264,71.55825,72.41453
184,--,50.0,3.84505,0.607254,0.305647,84.5043,3.30439,0.600455,76.1546,2.56721,0.427486,66.7017,1.82911,1.15561,2.6186054,349.3054,60.043995,28.353792,1.0,2.5672102,344.66595,99.68618,28.367573,2.993745,357.65427,30.564724,2.240079,2.9666936,341.45746,99.73893,2.2114983,2.0036473,339.8517,1644.2972,1.829111,342.30594,1644.6744,2.2400784,28.35403,0.8477514,0.054931037,0.09731757,0.0,0.12313771,0.6810679,0.11947823,0.076316185,0.9002559,0.04180236,0.057941705,0.0,0.19091977,0.7162147,0.09286553,0.0,92.737854,97.91081,99.49536,99.69611,99.8661,100.000015,100.00001,100.00001,100.00001,99.99996,391.74567,50.0,19.587284,30.266924,0.64718753,20.26512,1.1096694,4.5233927,98.479324,13.345636,11.650564,13.284437,13.8854685,13.928479,13.969024,0.16575204,0.030131616,0.011982066,0.02138275,3.1008513,3.9565895,68.561035,69.83569,70.8229,71.56958,71.52804
185,--,50.0,3.60621,0.733988,0.682828,75.0891,2.34469,0.30715,52.4649,1.81668,0.45184,74.9687,2.83534,1.04589,1.8495132,325.61407,30.71597,19.238018,1.0,1.8166803,349.2243,98.76244,20.019012,1.927914,348.23917,68.282684,2.244064,1.9000474,348.54443,52.507034,1.4820359,3.0012338,348.1187,1656.576,2.8353415,347.08026,1659.2164,2.2440646,19.23784,0.856898,0.03462195,0.10848004,0.0,0.10121175,0.6792983,0.21948674,3.2337782E-6,0.84090745,0.02188033,0.13721225,0.0,0.20559062,0.7712508,0.023158627,0.0,96.09003,99.74071,94.368546,76.670494,52.60471,43.378323,71.04033,90.78408,100.000046,98.40898,380.9324,50.0,19.04662,29.497114,0.6456618,21.913115,0.5110956,6.898728,83.50042,9.641899,12.802264,13.989553,11.529801,6.334354,3.4917572,-0.54819775,0.021132726,0.0067799934,0.01173028,2.2630844,3.2350302,74.98868,75.89598,76.25916,76.545616,76.24047
186,--,50.0,2.38985,0.709383,0.542524,57.1377,2.38558,0.950832,65.6255,2.75678,0.431229,60.078,1.74991,1.2195,2.8009207,338.7789,95.072235,20.395817,1.0,2.75678,344.13828,99.776215,20.402164,3.3744137,330.28757,54.25269,1.0370783,3.3618932,338.5165,99.26998,0.9244413,1.9304476,333.228,1654.3069,1.7499154,340.82205,1651.0732,1.0370768,20.396568,0.8749389,0.05047569,0.074585386,0.0,0.0979121,0.66673315,0.101902604,0.13345215,0.9441748,0.027770653,0.02805451,0.0,0.19206648,0.72051644,0.08741708,0.0,88.68772,94.46333,97.654724,99.36432,99.56664,100.00001,100.00001,100.00001,100.0,99.99996,390.3758,50.0,19.51879,30.35349,0.64331186,22.72072,1.64471,4.829788,96.701706,12.627589,10.314353,11.905669,13.137827,13.843326,13.902166,0.059092492,0.032456316,0.0130091915,0.018959124,2.2330644,2.429167,64.65532,66.68279,68.67588,70.23034,70.82952
187,--,50.0,3.04288,0.639355,0.408027,64.8681,3.91666,0.927243,65.0414,1.86495,0.479565,70.7211,1.22127,1.18343,1.9197221,338.19168,92.72343,34.20965,1.0,1.8649513,344.62234,90.65775,33.127335,2.2323048,338.0181,40.802715,1.4587567,2.207038,344.23813,99.99999,2.5784323,1.399743,343.8711,1685.3989,1.2212721,343.0916,1687.8481,1.4587564,34.20976,0.68954515,0.04422904,0.12795681,0.13826898,0.13720982,0.701056,0.16173418,0.0,0.91734487,0.037150435,0.045504723,0.0,0.18495998,0.69385713,0.121182874,0.0,87.90924,97.33245,90.26464,77.44924,100.0,57.421894,72.67506,86.805115,95.5918,91.00032,383.01044,50.0,19.15052,29.558315,0.6478194,23.55128,0.33853313,7.080818,80.87042,8.646609,9.937846,13.072323,10.181096,6.565931,3.4510775,1.3141633,0.019219598,0.0071915938,0.012513208,3.752754,2.9388742,70.800896,71.086555,71.255135,71.42934,71.5551
188,--,50.0,2.41333,0.739796,0.787003,70.6396,3.99703,0.481125,64.8913,1.58984,0.436248,59.5059,2.68739,0.835442,1.6525627,338.00784,48.16771,33.821327,1.0,1.5898265,342.97278,95.424355,33.002274,1.3432064,343.8053,78.66003,1.4576218,1.328218,337.25714,70.737686,0.5783129,2.8711941,332.6559,1659.2744,2.6873832,340.541,1654.9481,1.4577615,33.802578,0.8172665,0.0545551,0.12817839,0.0,0.13661619,0.6901023,0.1732815,0.0,0.79248273,0.020011758,0.18750548,0.0,0.19517112,0.73216313,0.072665766,0.0,75.47462,100.0,100.00001,100.0,79.47962,71.8468,75.47574,54.694466,40.62114,69.52296,373.60483,50.0,18.68024,29.118927,0.6432606,30.461409,0.36798838,7.0235014,82.96752,9.231377,6.134382,2.8579898,2.9330988,4.321332,6.942671,0.5710958,0.015389014,0.0038187765,0.0102070365,3.9511547,1.7442608,62.967327,64.81272,66.7442,68.42122,69.723976
189,--,50.0,1.54137,0.887456,0.945224,51.4628,3.72575,0.646585,65.4444,2.53245,0.469296,69.8392,1.25668,1.02457,2.5694695,338.59442,64.658485,31.368494,1.0,2.5324504,345.8729,99.2446,30.890356,2.603794,324.6128,94.522415,0.61331415,2.5946724,344.09183,100.000015,1.1670054,1.432989,342.9892,1677.4203,1.2566801,344.60648,1677.8087,0.6133141,31.368496,0.55496824,0.021737833,0.0825745,0.3407194,0.13880078,0.723779,0.13742018,0.0,0.94321245,0.008587732,0.048199795,0.0,0.19693579,0.7387831,0.06428109,0.0,98.933075,99.33876,82.12194,61.155006,100.0,36.722332,55.85572,76.67605,94.6029,99.43701,389.95633,50.0,19.497816,29.807014,0.6541282,18.081902,0.37387934,7.8890734,73.62807,8.439679,13.95212,13.712361,7.6835794,4.227068,2.6213233,0.6825056,0.026968626,0.008706971,0.016943062,3.553508,1.5580186,70.61286,71.18199,71.73718,72.304016,72.7456
190,--,50.0,2.42491,0.784502,0.78163,68.7689,2.4228,0.607626,68.1538,1.87765,0.477028,51.1363,2.87791,0.954389,1.904534,341.30353,60.76314,20.735256,1.0,1.87765,331.98288,53.468018,18.160994,1.8227171,341.91925,78.16212,1.3525151,1.7920084,326.41556,100.0001,3.821869,3.0983446,324.28632,1703.2303,2.8779058,332.6516,1699.2194,1.3525177,20.735195,0.4153733,0.016413989,0.03798191,0.5302308,0.12668107,0.8200079,0.053310987,0.0,0.8562822,0.016887274,0.12683053,0.0,0.1911307,0.71700597,0.09186333,0.0,100.0,100.0,100.0,100.0,100.0,45.519478,28.66724,29.074596,37.99286,52.989193,359.17334,50.0,17.958666,28.934017,0.6209512,39.576244,0.2713574,19.990774,32.57014,2.8454561,3.7814138,3.0286264,2.6599536,2.390778,2.351806,2.76901,0.009847307,0.0029725293,0.0046876934,2.3737946,2.1230233,53.261826,53.96156,55.27503,56.82138,58.585316
191,--,50.0,3.48652,0.88816,0.425722,76.4131,3.43734,0.808828,69.1219,1.69683,0.443439,50.9811,1.42693,1.01876,1.74269,342.2746,80.87562,30.368498,1.0,1.6968274,331.46948,79.169914,27.687117,1.7627726,349.5601,42.576233,1.5776796,1.7286673,327.02762,100.000015,4.7645063,1.6419545,324.1311,1673.7787,1.4269254,332.40628,1669.8749,1.5776668,30.36818,0.51440793,0.0076865596,0.049336962,0.42856854,0.14231484,0.76295894,0.094726205,0.0,0.8930245,0.008073517,0.09890198,0.0,0.18112288,0.67946273,0.1394144,0.0,100.0,100.0,100.0,100.0,100.00001,72.67052,49.129032,61.3546,86.65075,73.5043,365.51743,50.0,18.275871,29.039818,0.62686074,40.362843,0.28164154,12.490345,57.862362,5.6981316,4.789184,9.045045,4.738165,3.0508366,2.91787,3.0822673,0.011167644,0.003636424,0.0064195264,3.3567834,3.0467055,53.90308,54.376644,55.421017,56.66562,58.176098
192,--,50.0,1.65994,0.903096,0.652834,65.5847,2.52964,0.704657,84.5081,2.26605,0.446143,64.5937,2.04317,0.979557,2.2921212,357.6641,70.45339,22.945646,1.0,2.2660513,343.1845,75.58102,19.976646,2.2414134,338.73105,65.291565,0.7309087,2.2197254,340.5934,100.0,3.746793,2.223811,337.7437,1662.7843,2.0431693,342.06058,1661.9701,0.7309056,22.946657,0.2725751,0.0079552205,0.040332474,0.6791372,0.122621775,0.77723217,0.10014607,2.2226518E-17,0.918031,0.0070722653,0.074896775,0.0,0.1737409,0.65177,0.17448908,0.0,81.87573,81.32811,100.0,100.0,100.0,58.829666,30.57751,32.29262,75.14088,80.1483,377.32117,50.0,18.866058,29.262117,0.64445543,23.43122,0.26989967,14.883471,41.327168,3.703537,7.8414326,7.4567404,2.806921,2.278554,2.331206,3.288278,0.017858064,0.005232081,0.00846532,2.4348981,1.6097572,67.32821,67.73514,68.41472,69.26905,69.98359
193,--,50.0,3.55862,0.933724,0.809741,55.8378,3.51514,0.963051,68.7627,2.43024,0.463912,64.589,1.26816,0.976303,2.4657438,341.92206,96.27529,30.60141,1.0,2.4302437,342.12143,80.914185,28.797718,2.4034534,328.98322,80.98787,1.3955,2.3726513,339.81937,99.99999,3.8208508,1.4528657,337.739,1678.3221,1.268159,341.38333,1677.4767,1.3954359,30.604933,0.6308607,0.006147265,0.08167722,0.28131485,0.14228767,0.75829756,0.099414736,0.0,0.9398968,0.004789734,0.055313457,0.0,0.18615897,0.6983551,0.11548597,0.0,84.93343,94.82317,86.05762,100.0,100.0,58.488052,57.26332,79.36595,91.07326,86.44944,384.8246,50.0,19.241228,29.486752,0.6525534,22.278387,0.28574863,9.928542,64.62865,5.995359,8.913051,11.924826,8.696124,4.083859,2.986207,2.2201574,0.022761019,0.006586051,0.012583694,3.3688896,3.549727,66.36808,66.89405,67.603455,68.334854,68.93938
