Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
93,--,250.0,2.81645,0.847176,0.930523,64.2448,1.63994,0.597616,50.8401,2.30032,0.477288,82.0235,2.63031,0.908446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,--,250.0,3.19489,0.739771,0.428994,52.2808,2.53334,0.256558,57.9179,2.40244,0.460427,50.1438,1.11682,1.20421,2.5528731,331.067,25.656717,103.70426,1.0,2.4024768,338.1775,77.93279,98.08257,3.016698,325.43085,42.899303,6.105146,2.8930383,326.33527,99.99993,11.613783,1.6648145,323.2938,3313.1882,1.1168078,336.41336,3303.6619,6.1051493,103.703575,0.7483994,0.02740542,0.04065422,0.18354098,0.12704536,0.79174674,0.0812079,0.0,0.9561986,0.024149042,0.019652393,0.0,0.20663582,0.7751717,0.018192457,0.0,87.87053,100.000015,100.00002,100.00001,100.00001,42.76907,50.85299,56.33846,66.16912,79.82626,313.48047,250.0,78.37012,143.5385,0.54563427,57.525265,2.1418107,48.138382,67.83106,6.193805,12.793315,6.9943395,4.3481207,3.7458928,3.3347778,6.7073455,0.019591087,0.0071715517,0.0096014645,2.5149276,3.3224373,53.403492,54.991085,57.77369,61.430782,64.88999
95,--,250.0,3.93177,0.909593,0.750526,70.8692,1.85348,0.751011,60.0872,2.54903,0.462159,51.797,2.34228,1.08716,2.6434264,333.237,75.10171,77.72456,1.0,2.5490375,338.89133,75.59141,68.8048,2.9818172,344.01926,75.05243,10.369303,2.7712073,328.7883,99.999985,19.263401,2.8828025,324.947,3317.7778,2.3422773,335.01535,3314.8735,10.369307,77.72446,0.7202484,0.006836915,0.04531488,0.2275998,0.100172035,0.8232876,0.07654038,1.9990528E-14,0.9119589,0.0065076416,0.08153347,0.0,0.19848908,0.74461013,0.05690076,0.0,100.00002,100.0,100.00007,100.00005,100.00007,73.33274,63.85648,61.252296,64.089745,76.13479,305.54047,250.0,76.38512,143.46716,0.5326988,57.35396,2.1649346,55.626633,63.98948,5.0330586,8.804774,4.843471,4.0155196,3.7641678,3.7221267,10.070906,0.021092257,0.006747898,0.008242683,1.8385057,4.5665045,55.695316,57.276,59.563828,62.354294,65.718315
96,--,250.0,2.25353,0.838544,0.339189,65.5989,1.82653,0.94108,84.9727,1.82243,0.432913,78.0543,2.84788,1.18893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,--,250.0,1.77557,0.748533,0.964116,73.968,2.60382,0.658827,62.2041,2.8979,0.435591,58.0903,2.98132,1.05433,3.0330997,335.35373,65.883675,108.62478,1.0,2.8979237,345.5234,58.558006,100.28261,3.156636,347.11804,96.411476,6.5561304,3.0553536,335.3449,99.99992,14.816812,3.459371,331.2403,3189.2214,2.981317,341.6649,3186.1462,6.556132,108.62456,0.49297035,0.02248576,0.04011675,0.44442716,0.13070962,0.7997096,0.069580756,0.0,0.8662241,0.020892661,0.1128832,0.0,0.20037405,0.7516814,0.047944553,0.0,100.0,100.00001,100.00001,100.0,100.0,60.013824,54.274395,52.508835,53.42258,59.22084,303.0154,250.0,75.75385,143.56812,0.5279983,45.871555,1.6912429,68.797935,48.903034,3.5822163,4.8010015,3.5964108,3.3057392,3.1337743,3.0654516,9.479591,0.023799589,0.0073030083,0.010517462,2.5830936,2.114313,61.72044,63.752083,66.25872,69.09048,72.36427
98,--,250.0,3.88658,0.886121,0.396256,83.2384,2.5721,0.489611,56.5715,2.90059,0.430429,57.1411,1.08632,1.15302,3.0337489,329.72095,48.962162,105.8985,1.0,2.9006145,344.4114,83.91529,100.70751,3.507686,356.3883,39.625713,9.712197,3.3444355,333.20755,99.999954,14.841748,1.5659934,330.2911,3168.3372,1.0863131,341.3036,3162.735,9.712191,105.89804,0.79774314,0.009710645,0.05126983,0.14127642,0.126078,0.7786697,0.0952523,0.0,0.93042815,0.008584735,0.060987107,0.0,0.2046943,0.7678883,0.027417395,0.0,92.15532,100.0,100.0,100.0,100.0,51.96648,55.92782,60.857983,70.447586,85.45835,329.22528,250.0,82.30632,143.9573,0.5722652,47.832817,2.1194613,41.41101,72.47765,6.857813,13.620956,7.952352,4.9194007,4.0834455,3.7285194,6.285068,0.028884677,0.010092871,0.014128814,2.5455675,4.662759,59.483685,61.79159,64.52289,67.838974,71.15162
99,--,250.0,2.92092,0.960416,0.380606,66.6629,2.11546,0.309603,62.7903,1.51155,0.453253,75.0853,2.34371,0.817641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,--,250.0,2.66928,0.892642,0.87483,52.1638,2.36887,0.358395,65.408,2.11316,0.459641,64.5499,1.57957,0.804809,2.2828448,338.55743,35.840324,98.34002,1.0,2.1132112,347.81403,71.412384,94.34845,1.8042116,325.31384,87.48287,5.2119102,1.7006851,340.31354,99.999916,9.182358,2.0601468,337.6999,3281.879,1.5795686,344.753,3280.5688,5.2119117,98.33984,0.68313736,0.01054652,0.13416038,0.17215571,0.11591965,0.75558305,0.12849729,0.0,0.9253807,0.007990445,0.066628836,0.0,0.20203795,0.7579233,0.040038753,0.0,66.02018,88.45882,100.000015,100.000046,100.00001,41.970226,44.948696,63.963634,76.2324,72.91695,318.63388,250.0,79.65847,143.29466,0.5560838,48.550446,2.185193,42.882843,67.565186,6.038232,5.5949483,10.163612,7.725677,3.5081677,3.2020016,5.139235,0.023136059,0.0050344197,0.010427546,2.3552718,2.4734945,66.88504,68.73417,71.193634,73.527275,74.73939
101,--,250.0,3.76137,0.740502,0.809645,50.3209,2.42557,0.706882,60.3167,2.51024,0.466482,62.8186,2.64348,1.29956,2.6580288,333.46628,70.689445,101.58402,1.0,2.5102727,346.71848,83.66869,96.20046,3.4076357,323.47083,80.96472,8.029796,3.2622046,338.9816,99.99997,13.3894205,3.1370585,335.9686,3315.326,2.6434765,343.7331,3312.7683,8.029791,101.58381,0.7861341,0.026592357,0.07026888,0.11700461,0.11820248,0.76058483,0.12121269,0.0,0.9463697,0.023810145,0.029820142,0.0,0.19913521,0.747034,0.053830747,0.0,75.3501,95.42221,100.0,100.0,100.00001,61.47913,64.00733,72.823906,90.586006,85.31996,333.8325,250.0,83.45812,144.07106,0.579235,46.82653,2.1623209,35.40629,78.59946,7.7959824,8.374126,13.725392,7.921749,4.9248004,4.1063876,6.512191,0.0281646,0.011061641,0.013967531,2.3977492,4.046502,64.929955,67.23905,69.724106,72.04434,73.55915
102,--,250.0,2.09864,0.748666,0.947576,81.2091,1.87024,0.387741,51.0807,1.45283,0.442346,51.814,2.33188,1.1774,1.6152918,324.22992,38.775486,77.18797,1.0,1.4528775,341.42807,49.847584,70.78848,1.8802619,354.35925,94.75716,9.571211,1.710618,328.6762,100.0,15.92948,2.846253,324.964,3230.4912,2.3318775,336.57977,3227.7268,9.571217,77.187744,0.37384027,0.020221807,0.041120894,0.564817,0.099037535,0.80184114,0.09912133,0.0,0.73149335,0.017630594,0.25087607,0.0,0.2038816,0.7648396,0.03127882,0.0,100.0,100.00001,100.0,100.0,100.0,36.421925,38.030132,40.696827,46.68263,51.14364,258.57736,250.0,64.64434,143.01164,0.4522148,64.725266,2.1021798,89.41149,33.83657,2.8857222,3.517685,3.1274612,2.769205,2.576901,2.4359126,7.568,0.009662353,0.0035211595,0.0037098234,1.8630071,1.8042576,55.080784,57.778297,60.671513,64.04157,68.35054
103,--,250.0,3.32337,0.697716,0.460156,76.3131,2.62967,0.332034,75.5329,1.34428,0.425848,56.7208,1.14914,0.904766,1.639564,348.67957,33.207867,112.58257,1.0,1.3446159,342.29755,70.59515,108.778114,1.382861,349.4632,46.015446,9.064122,1.216245,333.25812,99.99999,12.84319,1.6258956,329.8708,3148.9973,1.1491361,339.64557,3145.3867,9.064127,112.58205,0.62665313,0.031679776,0.12985119,0.21181592,0.11942936,0.722857,0.15771367,0.0,0.83827835,0.02607463,0.13564704,0.0,0.19364357,0.72643274,0.0799237,0.0,77.49162,92.60443,100.00001,100.00002,100.00004,54.49842,55.20517,63.19703,75.595505,75.082535,303.8992,250.0,75.9748,143.02559,0.5313194,61.081005,2.214455,43.886204,69.23227,6.367029,7.4179897,11.345363,6.1960588,3.658958,3.2015138,4.963793,0.0131624555,0.0032903259,0.0064652897,2.629349,2.652321,61.862053,62.181404,64.49478,67.368164,69.44093
104,--,250.0,1.60831,0.632203,0.819788,52.0427,1.74705,0.526926,77.4487,2.81989,0.427004,78.6632,1.71191,1.0449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,--,250.0,3.64085,0.849349,0.615894,71.397,1.90991,0.953346,64.1696,1.04054,0.446646,51.7575,1.17209,0.912687,1.2886215,337.31674,95.346825,88.24422,1.0,1.040738,339.21494,74.22225,78.18524,1.1870667,344.54706,61.58928,9.106554,0.95073885,329.57556,99.99995,19.1613,1.6892778,324.9075,3249.5308,1.1720892,334.76053,3248.4863,9.106556,88.24412,0.48182377,0.010401268,0.10621984,0.40155512,0.09184576,0.7209397,0.18721452,0.0,0.8176701,0.010412557,0.17191732,0.0,0.17289717,0.64860487,0.17849797,0.0,87.2769,100.000015,100.0,100.0,100.0,90.91594,68.705696,59.58032,70.627884,78.57264,285.76016,250.0,71.44004,142.8958,0.5000785,71.05973,2.3842459,50.781338,65.10775,5.6479497,9.743571,7.805888,3.694867,3.4251754,3.5609002,11.236121,0.009165628,0.0025468597,0.0037770083,1.9151306,2.5009425,57.43979,58.864113,61.078842,63.859417,66.35513
106,--,250.0,3.16587,0.626296,0.709101,68.0759,3.80413,0.326592,54.5201,2.64497,0.470342,61.5508,2.75184,0.992403,2.8968105,327.669,32.660843,155.70825,1.0,2.6451402,344.4514,72.98863,153.51889,2.765269,341.226,70.90981,9.590767,2.624873,336.54996,99.99997,11.732944,3.25976,334.7008,3334.796,2.7518377,341.956,3332.3071,9.590775,155.70782,0.76531833,0.046813797,0.07911497,0.108752914,0.14897299,0.7601517,0.09087534,0.0,0.8883625,0.038056757,0.0735807,0.0,0.20680958,0.7758236,0.017366841,0.0,86.396614,100.00001,100.0,99.99997,100.0,36.416565,44.886814,54.216347,67.646484,75.159225,329.76608,250.0,82.44152,143.69135,0.574169,45.60087,1.9595534,40.71135,72.2779,6.7058854,10.397798,10.167153,5.311879,4.0269747,3.5465739,3.3228908,0.027103452,0.007754089,0.015092003,3.774118,3.4004974,62.177246,64.6273,66.74313,69.30839,71.43615
107,--,250.0,2.07485,0.973679,0.682095,51.5118,3.54777,0.970855,71.3202,2.49779,0.415219,53.2918,1.52078,1.19422,2.75392,344.4689,97.09088,155.6493,1.0,2.4979405,343.33493,73.26767,142.7986,3.101644,324.66202,68.20896,3.4867854,2.9829268,332.66083,99.999916,16.2004,1.9921489,326.4418,3108.4395,1.5207723,339.96274,3102.1812,3.4867914,155.6493,0.4749216,0.002189218,0.033295233,0.48959392,0.14555195,0.76228964,0.09215838,0.0,0.96885264,0.0018803459,0.029267026,0.0,0.18596032,0.69760984,0.11642984,0.0,89.852234,100.0,100.0,100.00001,100.0,100.0,100.0,78.50833,66.75208,75.77979,319.18484,250.0,79.79621,143.68837,0.5548609,49.88496,1.7806382,49.06663,65.28537,5.6425548,12.382579,4.572647,3.8265402,3.827366,3.755087,13.951642,0.022943411,0.008142147,0.011815248,3.5247936,2.2212675,62.487343,59.2863,62.458706,66.45167,70.22177
108,--,250.0,2.71052,0.889264,0.66061,84.0797,3.68897,0.454922,69.5676,1.36081,0.456135,82.3044,1.68473,1.03884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,--,250.0,2.83921,0.964295,0.931669,52.7769,2.57473,0.507456,73.633,2.87148,0.415184,61.9421,2.6112,0.801152,3.0118313,346.7822,50.74701,108.37301,1.0,2.871506,348.41376,73.7396,101.10906,2.4226363,325.92725,93.16569,5.4325137,2.3004923,339.0988,99.99999,12.5643635,3.052552,335.0921,3092.5225,2.6111987,344.49997,3089.9048,5.4325275,108.37232,0.66690594,0.0033300775,0.08568249,0.2440815,0.1257012,0.7747796,0.09951917,0.0,0.9430506,0.0025069609,0.05444243,0.0,0.19754216,0.7410579,0.061399963,0.0,73.01932,100.00001,100.0,100.0,100.00001,56.438766,49.423885,52.540432,74.662125,74.34656,326.43796,250.0,81.60949,143.59286,0.5695161,43.227108,2.119372,44.028397,63.93225,6.087063,6.7866063,13.142188,4.133526,3.23789,3.0649774,8.352684,0.03041576,0.007019014,0.0144090345,2.5533879,2.8997498,66.25073,67.50956,69.98098,73.47195,75.22931
110,--,250.0,1.5347,0.617597,0.760395,61.4352,3.31028,0.5525,50.1621,1.74858,0.473325,58.7814,2.14908,0.836859,2.0531762,323.30975,55.256218,137.04288,1.0,1.7489368,343.21283,67.41237,135.36513,1.5245416,334.58517,76.03954,4.3115478,1.4633161,334.4091,99.999985,5.9340734,2.6707592,331.9314,3353.4297,2.149075,340.843,3349.0703,4.3115473,137.04233,0.3987232,0.073466554,0.07959709,0.44821316,0.13781068,0.7416031,0.12058626,0.0,0.8556755,0.038038086,0.10628641,0.0,0.20341231,0.7630791,0.0335086,0.0,82.81841,96.325554,100.0,100.0,100.0,34.5492,35.124092,41.427868,65.010605,71.29598,306.91684,250.0,76.72921,143.09827,0.5355304,55.149986,2.417095,47.842613,56.95382,5.918509,8.590088,12.427479,3.454317,2.8324609,2.4273195,2.8226457,0.015846357,0.003631118,0.00856901,3.3008392,1.3046021,59.556377,62.255882,64.34372,67.89929,70.29441
111,--,250.0,3.17484,0.831502,0.383355,73.4863,1.92147,0.26912,57.8886,2.82994,0.436749,75.9215,1.6146,1.26489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,--,250.0,2.53729,0.866738,0.922478,50.75,2.92332,0.87763,50.4266,1.1492,0.466535,57.1267,2.02663,0.824777,1.5286038,323.57126,87.78559,124.905716,1.0,1.1500232,341.63168,60.92438,122.22975,1.1096452,323.9,92.24782,5.0320582,0.94781804,333.04053,99.99999,7.678317,2.5448942,330.2767,3326.8896,2.0266232,340.17993,3321.1125,5.032058,124.90476,0.59394157,0.014375579,0.16073795,0.23094493,0.12635204,0.71893954,0.1547084,0.0,0.88367605,0.009754499,0.10656946,0.0,0.19521907,0.7323431,0.07243786,0.0,64.133606,82.158195,91.60438,100.000015,100.0,54.456924,53.314342,68.83503,72.09519,67.31045,299.6407,250.0,74.91017,142.92236,0.52342355,62.61522,2.1712997,44.95579,68.73624,6.1673155,5.083671,8.106362,10.626504,3.9719954,3.1907403,3.830449,0.011902664,0.0025002297,0.005904953,2.9344516,1.9198016,58.92005,61.729397,64.87508,67.215416,68.96913
113,--,250.0,3.41234,0.863203,0.389259,81.6938,1.61319,0.75866,75.8201,2.19166,0.43063,56.7517,2.01657,0.962776,2.2899625,348.9697,75.86709,71.19023,1.0,2.1916678,345.1175,81.45776,60.53015,2.2917097,354.84384,38.925835,8.325518,2.1101646,335.21863,99.999985,18.938564,2.491376,329.9017,3169.941,2.0165656,341.30914,3165.821,8.32552,71.189995,0.62521434,0.010331523,0.07368513,0.29076898,0.07917068,0.7948796,0.12594971,0.0,0.9034994,0.010279806,0.08622079,0.0,0.1826158,0.68506324,0.13232096,0.0,85.84171,100.00001,100.0,100.0,100.0,90.13416,68.65903,61.656013,71.13691,82.36747,309.22235,250.0,77.30559,143.37218,0.53942925,55.544903,2.5289257,47.95307,66.72112,5.69062,10.313117,6.853857,3.968314,3.6147761,3.729864,11.79363,0.021611564,0.0060217655,0.0077211536,1.5966556,3.4629438,62.418465,63.631325,66.18502,69.21913,71.90088
114,--,250.0,1.59559,0.949183,0.706268,50.256,1.92365,0.432845,76.6428,2.27976,0.458963,54.7552,1.04485,0.915132,2.3958266,349.79208,43.285526,81.63148,1.0,2.2797747,345.31738,72.81535,73.42444,2.1702602,323.40598,70.62686,2.7127702,2.086288,332.9496,100.000015,10.789486,1.5565721,327.9052,3298.173,1.04484,341.27243,3290.852,2.7127697,81.63101,0.3810208,0.0047336663,0.0401652,0.5740803,0.100187086,0.7903907,0.10942223,0.0,0.9556188,0.0036731374,0.040708065,0.0,0.19475055,0.7305854,0.074664034,0.0,88.20632,100.00001,100.00001,100.00001,100.0,64.49418,51.247482,46.255306,50.087822,74.376656,299.3221,250.0,74.83053,143.2721,0.5213463,54.149853,2.7350194,59.503967,48.485126,4.576042,10.906222,3.626994,3.0218937,2.7748396,2.766292,9.30023,0.01931738,0.0051940028,0.007667589,1.9101617,1.5604807,60.323364,61.508797,64.54558,67.85405,71.999374
115,--,250.0,1.60481,0.706783,0.897535,75.4905,2.40206,0.812082,55.1706,1.88162,0.478501,76.1052,2.15945,1.09259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116,--,250.0,2.18956,0.908675,0.467267,57.8522,3.03469,0.81209,68.1619,2.08763,0.456325,77.3844,2.00913,1.18692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,--,250.0,3.97945,0.844786,0.891668,58.3413,2.41718,0.828135,63.0138,1.4125,0.465915,64.6282,2.46435,1.05545,1.6810412,336.16156,82.821556,105.94749,1.0,1.4127336,347.3782,70.666595,101.48866,1.6595014,331.49133,89.16671,9.069989,1.4908695,341.2336,100.00001,13.513044,2.949594,337.7782,3309.1409,2.46435,344.5326,3308.0833,9.06999,105.94707,0.7205214,0.013630591,0.17494944,0.0908986,0.109833695,0.7033918,0.1867745,0.0,0.8890546,0.011727517,0.09921787,0.0,0.1867218,0.70046645,0.11281174,0.0,65.21003,81.78005,93.46191,100.00002,100.000084,65.52474,74.46068,82.08083,80.84772,74.4063,318.41476,250.0,79.60369,143.25099,0.5557949,55.412617,2.1639137,34.115063,79.81525,7.8427515,5.5059986,8.463549,11.706939,9.348201,4.2150445,5.6179347,0.016989663,0.0049515916,0.008195331,2.4130523,3.3871357,67.23626,69.67622,71.7773,73.38517,74.47848
118,--,250.0,2.96037,0.873335,0.284555,65.2941,2.32839,0.558084,50.5626,1.41097,0.425346,72.7269,1.08539,0.906475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119,--,250.0,1.59889,0.822655,0.742778,54.6794,3.20245,0.259563,74.1208,1.24256,0.468785,67.2764,1.74288,0.840216,1.6693913,347.2652,25.962399,135.41187,1.0,1.2436582,348.6392,56.862934,137.63158,1.0724492,327.8294,74.27782,3.267114,1.0440187,342.87158,63.032116,1.046257,2.223227,340.4264,3316.153,1.7428805,346.00626,3316.4683,3.2671137,135.41179,0.7379254,0.07598411,0.18609045,0.0,0.1271884,0.6926934,0.18011817,0.0,0.87888956,0.013602819,0.10750762,0.0,0.19829176,0.7438699,0.057838313,0.0,57.124405,73.96526,81.40475,77.90084,63.235115,44.322296,58.052677,65.86625,67.06922,63.096077,308.68796,250.0,77.17199,142.95837,0.5397702,52.70034,2.2337263,42.513767,71.18196,5.7515755,4.329063,6.1625147,7.4801702,6.5358276,4.27807,-1.0524889,0.015104955,0.0026033686,0.0074690334,3.212401,1.1338587,70.3127,71.556595,73.41974,75.006256,76.15177
