Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
631,--,500.0,2.03204,0.732939,0.564113,58.0409,2.46694,0.809282,78.8764,1.15092,0.447447,77.9601,2.35212,0.824662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,--,500.0,2.14256,0.648346,0.623959,65.3594,3.19855,0.492187,58.0105,2.38889,0.446719,55.6377,2.20283,1.11083,2.954996,331.15323,49.235413,264.70615,1.0,2.3905578,346.15445,57.60457,254.80742,2.8758867,338.5093,62.396072,11.545697,2.6537046,333.2442,99.999985,21.434557,3.2562034,328.7877,5205.744,2.2028258,340.14255,5202.3384,11.545689,264.7056,0.62085956,0.042845927,0.054187316,0.28210717,0.14156438,0.7729267,0.08550895,0.0,0.909375,0.03541157,0.055213407,0.0,0.20409115,0.76562566,0.030283222,0.0,88.30845,100.0,100.0001,100.00004,100.00002,48.38226,48.26577,48.73555,51.93419,62.869583,264.27954,500.0,132.13977,286.1791,0.4619423,57.927025,5.175024,90.09098,64.851494,5.961172,13.583993,5.476702,3.8630629,3.5325332,3.350911,12.22982,0.025552765,0.007803178,0.011691541,3.1948047,2.3068194,59.43009,61.56188,64.25329,67.87458,73.548
633,--,500.0,3.50456,0.913139,0.416567,68.9926,1.65858,0.926809,61.5551,2.20645,0.460164,71.6112,1.98378,0.96517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634,--,500.0,2.76553,0.783215,0.768232,67.3834,3.78755,0.989663,52.6056,1.29644,0.429897,59.3104,2.85352,0.984195,2.4757168,325.7211,99.13264,326.13086,1.0,1.3161073,346.2028,39.45371,317.65826,1.5606804,340.53348,76.823006,14.855199,1.2766114,336.81583,99.99999,23.317015,3.8248641,332.4604,5047.0073,2.8535182,343.31976,5045.513,14.855204,326.1301,0.58204114,0.020830419,0.13664022,0.2604882,0.1475493,0.7459052,0.10654548,0.0,0.84617263,0.016815146,0.13701221,0.0,0.19865139,0.745219,0.056129634,0.0,64.53999,83.31103,100.0,100.0,100.0,58.3174,48.110542,49.043404,52.970577,52.87068,255.38185,500.0,127.690926,285.6864,0.44744936,58.10043,4.1783047,92.79592,63.46656,5.2837505,5.0430675,8.834276,5.9878306,3.3698957,3.1371388,10.820786,0.021748824,0.003924126,0.009875086,3.8760278,2.3006744,61.170635,65.37842,69.49914,73.83803,75.97993
635,--,500.0,3.53239,0.822913,0.807233,77.0028,3.49903,0.509498,66.4432,1.68341,0.454681,57.5862,1.61283,0.844238,2.570547,339.57068,51.000565,296.9791,1.0,1.6906068,347.9222,47.07396,288.0825,1.8400884,350.1529,80.723045,24.081945,1.4216503,334.1822,100.0,32.968304,2.6671784,330.7362,5269.7334,1.6128283,342.32098,5268.138,24.081955,296.97852,0.61986506,0.014340762,0.10942361,0.25637054,0.14343208,0.7501729,0.10639502,0.0,0.80358416,0.012415309,0.18400052,0.0,0.19932473,0.747745,0.052930288,0.0,88.49034,100.00004,100.0,100.0,100.0,53.369858,50.119812,47.257805,50.217083,56.60038,256.7861,500.0,128.39305,285.78897,0.44955322,58.20872,4.941268,92.08149,61.767662,5.5012693,11.099752,6.1113753,3.6414387,3.3055322,3.1501768,11.243945,0.022561926,0.004751721,0.0100952145,3.5359163,3.1015265,63.537437,64.77055,67.46465,71.31627,76.28827
636,--,500.0,1.96633,0.668309,0.361311,62.2185,3.50629,0.865593,51.36,1.5888,0.446189,75.8632,1.88415,0.899875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637,--,500.0,3.55326,0.921171,0.803918,61.8241,3.71739,0.968256,62.9185,1.09015,0.417103,59.4658,1.37851,1.12661,2.4501362,336.02014,97.03804,339.5533,1.0,1.1227312,344.7449,41.18604,327.2398,1.6043651,334.97415,80.39161,15.718357,1.2292137,337.3869,100.0,28.025404,2.3085868,332.6158,4934.3486,1.3785076,343.6414,4932.349,15.718363,339.55264,0.65214187,0.0062047467,0.16126087,0.18039252,0.14559165,0.7318223,0.12258606,0.0,0.88586396,0.0054425974,0.108693466,0.0,0.19149977,0.71839046,0.09010976,0.0,55.80043,71.83857,93.96686,100.0,100.00001,76.40774,66.370125,65.420006,62.81488,59.118908,268.68967,500.0,134.34483,285.75558,0.4697824,58.71549,4.149646,78.94305,71.36227,6.539899,4.4944224,6.417129,13.491374,4.6690726,3.6671362,14.658988,0.022449192,0.004406295,0.010626971,3.940855,2.99903,64.663704,67.21032,71.93195,74.116066,75.7265
638,--,500.0,1.9303,0.949194,0.404011,51.602,2.6467,0.425582,57.7712,1.25061,0.464068,58.6381,1.39317,1.15359,1.9894083,330.9034,42.593708,221.68259,1.0,1.2561784,345.43948,47.256084,215.832,1.5779644,324.75204,40.40101,5.8779387,1.4426996,336.06754,99.99999,11.713845,2.469969,331.7881,5348.818,1.3931668,341.9223,5346.318,5.8779416,221.68202,0.6362249,0.005913328,0.12040061,0.23746112,0.12431069,0.74620056,0.12948877,0.0,0.962076,0.0036971138,0.03422688,0.0,0.20237018,0.75916964,0.03846016,0.0,42.383312,68.815445,97.43084,100.0,100.00006,40.16964,41.482937,57.045082,59.910606,57.339413,252.6813,500.0,126.34065,285.6854,0.44201362,65.2972,5.446524,87.14894,64.41328,6.0849447,3.8341656,5.931152,14.010337,3.5011983,3.1700149,8.201727,0.01710493,0.0042653326,0.0071019353,2.6658673,1.7492248,61.828953,64.7033,70.83837,72.58008,73.79927
639,--,500.0,1.64945,0.752792,0.395161,83.8669,3.32364,0.86435,66.7862,1.1587,0.43305,59.8523,1.44716,1.0684,2.3146732,339.8959,86.58878,303.9232,1.0,1.1787764,348.96136,41.232903,292.05817,1.4177179,357.01697,39.51603,9.179374,1.238223,338.92236,100.0,21.00309,2.4180582,333.0023,5073.0156,1.4471556,345.67703,5069.7886,9.179376,303.92197,0.23355362,0.025210284,0.068383135,0.672853,0.13764127,0.7227557,0.13960308,0.0,0.8262792,0.019480845,0.15423992,0.0,0.18915516,0.7095949,0.10124992,0.0,67.01101,97.12098,100.0,100.0,100.000015,75.253174,62.54953,52.385727,57.320473,56.27512,250.81375,500.0,125.406876,285.63684,0.4381597,58.95182,5.7388754,91.87837,53.4714,5.5157795,5.290912,13.733821,3.0913074,2.7684996,2.7127056,14.211325,0.019126303,0.0036706664,0.008607554,3.5007994,1.2696763,65.66613,67.32605,70.246376,76.806114,78.92677
640,--,500.0,1.62991,0.824042,0.39523,57.1531,2.54557,0.905261,56.2351,1.96544,0.428479,67.5035,2.15385,0.940033,2.4871297,329.37854,90.554,215.70479,1.0,1.9669019,355.14404,54.19896,207.91306,1.9800394,330.30325,39.522778,5.8478756,1.8476084,345.23697,99.999985,13.603122,3.0720575,340.6535,5009.2007,2.1538491,350.27606,5008.693,5.8478827,215.70403,0.5139696,0.021912081,0.121354036,0.34276426,0.11982137,0.7388447,0.14133392,0.0,0.9505748,0.014572679,0.034852516,0.0,0.19765611,0.7414853,0.06085859,0.0,45.777767,72.992256,100.00003,100.00003,100.00001,48.5881,42.90879,58.3049,61.86936,59.283127,270.90735,500.0,135.45367,285.9759,0.47390932,52.363834,5.5340157,80.53742,61.9297,6.037771,3.907577,6.502976,13.376735,3.2079532,2.8817372,10.130888,0.02697051,0.006197589,0.010988321,2.55287,1.5371859,68.60225,73.091354,79.266914,81.41017,82.60823
641,--,500.0,1.70408,0.9224,0.45495,57.0172,3.3627,0.69062,68.7915,2.18134,0.453907,56.1587,1.97132,0.855662,2.8641467,341.92838,69.10142,288.1274,1.0,2.1841063,347.84778,49.60559,271.22964,2.0583436,330.1673,45.49486,5.7535954,1.866708,335.9474,99.9999,22.623262,3.0279224,329.30872,5267.328,1.971317,341.67688,5264.8433,5.753599,288.12698,0.40692362,0.0065513696,0.057161234,0.5293638,0.1444803,0.76898205,0.08653763,0.0,0.955879,0.0057734945,0.038347505,0.0,0.19543944,0.73316973,0.071390845,0.0,69.84207,100.00002,100.0,100.00006,100.00002,74.76384,65.74838,56.84249,53.79858,55.46377,240.27255,500.0,120.13628,285.84454,0.4200874,55.889038,3.8179884,114.342415,54.779747,4.2118883,6.7455196,4.609687,3.3881447,3.1864293,3.1189306,19.235815,0.02443331,0.0051789405,0.010382086,3.38702,1.6179883,63.73688,64.730934,67.545975,71.236404,75.49305
642,--,500.0,2.90598,0.844385,0.550952,62.152,3.52063,0.946151,71.4295,2.53452,0.44358,73.9562,1.02079,0.888902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643,--,500.0,2.16398,0.983793,0.95864,75.8441,2.78144,0.645954,67.908,1.64576,0.458018,75.9154,2.66997,1.02013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644,--,500.0,3.20803,0.864195,0.298145,63.223,1.7318,0.682127,53.9731,2.72119,0.473047,77.4821,1.06911,0.85493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645,--,500.0,3.71172,0.694386,0.948987,57.3018,3.93,0.814574,80.2952,1.75758,0.474618,57.5405,1.15156,0.846649,2.896414,353.4053,81.588936,367.53894,1.0,1.7697477,346.02606,61.529995,343.7197,2.0278234,330.45166,94.89917,19.399996,1.4894375,336.0565,100.0,43.213543,2.255844,330.6905,5444.902,1.1515576,342.15042,5442.9854,19.399977,367.53912,0.6073743,0.026797298,0.11450894,0.25131944,0.14739826,0.7298436,0.122758105,0.0,0.88958776,0.02810959,0.082302675,0.0,0.1820625,0.68298763,0.13494988,0.0,68.215034,92.0405,100.0,100.0,100.0,100.000015,100.00002,93.57089,84.38128,76.776665,278.76828,500.0,139.38414,285.97232,0.4872354,56.04016,3.6835904,74.59593,74.27148,7.0349436,6.9604287,13.918609,6.080776,4.233127,3.9174414,26.150358,0.027386457,0.005840504,0.013585923,4.1245146,3.590585,70.38739,67.59386,67.92964,72.770134,74.79612
646,--,500.0,1.958,0.985395,0.545984,59.9488,3.59406,0.464835,53.6313,2.75342,0.471291,67.6845,1.45972,0.964407,3.3667758,326.77512,46.497425,295.26334,1.0,2.7552874,353.90552,48.336754,288.5387,2.796209,333.0988,54.598408,6.8931055,2.6554115,344.76184,100.0,13.620076,2.5019817,340.8345,5382.141,1.4597203,349.1987,5382.365,6.893105,295.26337,0.6811857,0.0020858566,0.09845213,0.2182763,0.14740455,0.766832,0.08576347,0.0,0.96012145,0.0010216704,0.038856875,0.0,0.20617642,0.7734483,0.020375285,0.0,52.591343,82.59133,100.0,100.000015,100.00001,29.60053,31.269697,40.78431,50.878796,52.572163,274.8462,500.0,137.4231,286.36807,0.47988012,44.955032,4.3164577,90.52127,61.058266,5.105144,4.2190175,9.209625,5.723708,3.3529963,3.0182886,9.057349,0.037528455,0.008795153,0.01632416,3.5841131,2.0623343,67.08057,72.00032,75.8976,80.119896,81.357765
647,--,500.0,2.95377,0.837525,0.880936,75.5955,3.14371,0.986753,70.0274,2.01067,0.436001,55.856,2.5305,0.825177,2.7127893,343.1622,98.74001,280.1367,1.0,2.0138,349.3736,60.636806,261.49493,2.0807965,348.7453,88.094185,20.373724,1.6632768,335.20392,99.99996,39.009132,3.5330281,329.006,5110.901,2.530496,342.67548,5107.619,20.373703,280.13638,0.5333832,0.011699085,0.082710005,0.3722077,0.13585842,0.74178934,0.12235223,0.0,0.8210293,0.011435123,0.16753554,0.0,0.18654953,0.6998202,0.113630235,0.0,94.43775,100.0,100.0,100.0,100.0,100.00001,91.560555,72.58159,63.111137,68.68278,263.3887,500.0,131.69435,285.92142,0.46080425,57.341145,5.132571,87.127304,65.81942,5.992967,14.005712,4.6381855,3.782717,3.7671812,3.7301981,20.974426,0.024644012,0.005752472,0.0109166885,3.194695,2.8216312,64.97742,64.28453,67.65878,71.287384,77.08304
648,--,500.0,1.60195,0.61969,0.424498,66.3427,3.62394,0.931068,83.3412,2.66858,0.431173,84.0397,2.40435,1.11671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649,--,500.0,3.29428,0.790984,0.68682,53.4383,2.22176,0.612562,52.1913,1.3815,0.423476,84.8139,2.71471,0.940115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650,--,500.0,3.80207,0.71366,0.983022,68.4943,3.70801,0.612506,65.8611,1.5985,0.466089,84.3712,1.76557,1.21207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651,--,500.0,2.39937,0.856849,0.890544,72.1888,2.77429,0.721133,71.9337,1.06025,0.427927,72.3636,2.31956,1.16709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652,--,500.0,3.40824,0.993077,0.79467,75.0052,1.78975,0.31512,84.6187,2.56212,0.47213,71.3326,2.97414,0.963594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,--,500.0,2.79746,0.651976,0.715529,70.417,2.86364,0.619288,74.1463,1.99105,0.436705,60.8183,2.04269,1.07599,2.6082106,347.28522,61.957653,248.78703,1.0,1.9933089,350.2605,64.856865,237.17024,2.4641008,343.5669,71.553154,17.324928,2.1424558,339.36606,99.999954,28.940138,3.022065,333.9683,5102.0947,2.0426874,344.9757,5100.026,17.324917,248.78697,0.64199615,0.037602235,0.09561394,0.22478771,0.12803912,0.73479694,0.13716392,0.0,0.87423927,0.03350436,0.092256345,0.0,0.19185568,0.71972567,0.08841868,0.0,75.34144,95.37314,100.0,100.0,100.0,73.29637,67.99015,64.29769,73.1435,72.35509,279.43033,500.0,139.71516,286.16428,0.4879621,56.11172,4.7828307,73.139595,73.48416,7.0830717,8.20794,13.987358,5.477356,3.992734,3.7399964,13.953282,0.026343483,0.00763919,0.012011926,2.886763,2.9137676,67.67283,68.34295,71.062416,75.53919,77.85268
654,--,500.0,1.82634,0.751491,0.78733,68.2406,2.41198,0.744039,73.9759,2.95779,0.417098,61.7663,2.72425,0.928835,3.288654,347.12375,74.410515,206.85207,1.0,2.9581015,354.66766,65.70228,190.73935,2.986169,341.3906,78.73303,10.366844,2.7474663,341.3212,99.99996,26.448942,3.6402824,334.9163,4927.4688,2.7242472,347.20544,4925.319,10.366843,206.85175,0.49786714,0.02323432,0.06101404,0.4178845,0.11972961,0.76834923,0.111921154,0.0,0.9023717,0.021423835,0.07620445,0.0,0.19285956,0.7234916,0.083648816,0.0,89.87002,100.00005,100.00005,100.00003,100.00002,80.901955,69.970245,61.29698,58.523838,68.244,272.8167,500.0,136.40836,286.39487,0.47634152,49.554096,5.751361,86.78457,63.23332,5.7472973,13.579497,4.488139,3.6413898,3.5062313,3.5059392,18.431944,0.03515134,0.009319761,0.013932582,2.406318,2.06128,68.48854,69.770355,72.538864,75.95107,81.7119
655,--,500.0,1.87795,0.735278,0.526139,61.7539,2.06472,0.311029,56.1538,1.99392,0.447302,76.2688,2.77042,0.984846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656,--,500.0,1.95523,0.787765,0.562049,69.8394,3.93842,0.614365,55.5615,1.89725,0.464879,59.8585,2.68888,0.942155,2.8312886,328.69067,61.497326,328.70892,1.0,1.904826,347.59378,43.455635,320.30798,1.9715939,342.98975,56.20425,9.54831,1.7876236,337.10242,99.99998,17.89034,3.7626483,333.0085,5352.04,2.688877,343.42767,5349.6685,9.548331,328.7073,0.54277676,0.02316787,0.087264314,0.34679106,0.15188536,0.7622765,0.08583818,0.0,0.89438516,0.017299691,0.08831513,0.0,0.20306961,0.7617935,0.035136886,0.0,66.61749,100.00002,100.0,100.00008,100.00004,42.565178,37.830177,37.21208,48.709953,51.851482,260.701,500.0,130.3505,285.88416,0.45703992,55.336796,5.1245117,91.70665,56.946323,5.6412845,5.491543,13.367882,3.358765,2.9858425,2.79851,10.742886,0.024936777,0.005342813,0.011702758,3.9588134,1.8536628,61.681805,64.858345,67.81471,73.99671,75.89426
657,--,500.0,1.87491,0.788206,0.930584,51.8894,3.0684,0.414974,77.9008,1.25255,0.472463,79.3558,1.25497,1.13365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658,--,500.0,2.01855,0.884677,0.561408,62.2086,2.67852,0.642685,72.7342,2.93851,0.429502,68.5292,1.81444,1.16004,3.3379147,345.8815,64.2759,227.27855,1.0,2.9390488,356.65137,69.956955,217.05879,3.581453,335.35858,56.140816,8.01532,3.408795,346.66827,99.99999,18.234558,2.7315662,341.6792,5014.835,1.8144403,351.0215,5014.8984,8.01532,227.27853,0.65275514,0.011410605,0.07906618,0.25676808,0.12434609,0.74580353,0.12985039,0.0,0.9564419,0.00895124,0.034606867,0.0,0.19624874,0.73620576,0.06754552,0.0,67.09926,94.15123,100.000015,100.000015,100.00001,62.785255,59.930622,59.962505,73.39147,73.36262,292.95483,500.0,146.47742,286.90942,0.5105095,44.936623,4.9432716,72.49859,71.19759,6.671385,7.0467167,13.772927,4.988911,3.8925128,3.642221,12.549309,0.041318797,0.013170496,0.017419973,2.6688635,2.2599325,72.79502,74.74157,77.517975,82.04013,83.805695
