Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
181,--,150.0,2.27511,0.964485,0.872384,69.3823,2.45746,0.266408,77.0123,1.89385,0.414537,74.9517,2.68208,0.919926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,--,150.0,3.42922,0.846394,0.939419,59.3734,2.37843,0.925066,81.208,2.24727,0.47353,81.9982,1.08853,0.931759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,--,150.0,2.61078,0.894156,0.964243,82.8635,3.84905,0.80043,76.1123,2.7553,0.453571,66.1556,1.69133,1.08108,2.888473,349.26212,80.04361,100.62992,1.0,2.755322,350.38843,61.25179,93.242065,3.0804167,356.01346,96.42438,7.1892734,2.9787128,343.80377,99.99998,14.603354,1.9939629,339.3056,2459.8599,1.6913309,345.255,2461.957,7.189272,100.62993,0.54963934,0.0071977256,0.06715143,0.37601152,0.1485953,0.75711536,0.09428932,0.0,0.8264848,0.0070239473,0.16649127,0.0,0.18688603,0.7010825,0.11203142,0.0,100.0,100.0,100.0,100.00001,100.000015,78.178406,64.13164,57.665348,56.783142,62.03972,348.38232,150.0,52.25735,86.70109,0.6026349,30.575123,0.7689169,37.164722,52.521194,3.7398095,4.9221992,3.7192545,3.4184806,3.3023574,3.3516092,8.070966,0.025942815,0.008205996,0.013029702,3.7889297,3.3258834,70.490036,71.774475,73.605736,75.383286,77.322044
184,--,150.0,3.84505,0.607254,0.305647,84.5043,3.30439,0.600455,76.1546,2.56721,0.427486,66.7017,1.82911,1.15561,2.6850927,349.30435,60.04602,85.062195,1.0,2.5672257,348.131,84.3814,81.06127,3.0769286,357.65433,30.56468,6.7202344,2.9666896,342.96512,99.999954,10.702795,2.122197,339.8517,2390.694,1.8291109,344.45038,2391.8606,6.7202353,85.062096,0.7300233,0.04513128,0.090224855,0.13462056,0.13598363,0.73734945,0.12666695,0.0,0.9017532,0.041871883,0.056374937,0.0,0.19140354,0.7180295,0.090566956,0.0,78.76408,96.36179,100.00001,100.00009,100.00001,68.582115,67.86915,77.983376,88.87787,85.2229,360.2999,150.0,54.044983,86.9843,0.62142307,34.494255,1.0424407,20.956186,78.44895,7.857735,8.289367,13.289575,8.938883,4.8661566,3.8642638,4.669981,0.02858089,0.010096154,0.016768588,3.242175,4.170453,69.85771,70.75923,72.34471,73.84632,75.032265
185,--,150.0,3.60621,0.733988,0.682828,75.0891,2.34469,0.30715,52.4649,1.81668,0.45184,74.9687,2.83534,1.04589,1.9280088,325.6153,30.714567,57.713226,1.0,1.8166944,350.62274,88.03542,59.613544,1.9837567,348.2391,68.282814,6.732195,1.9000477,348.50632,60.484978,4.866506,3.1263359,348.11868,2441.2407,2.8353455,347.1651,2447.3887,6.732194,57.71352,0.8431749,0.032005697,0.12481945,0.0,0.10437565,0.68844646,0.20717786,0.0,0.84466994,0.021978231,0.1333518,0.0,0.20578909,0.7719953,0.02221557,0.0,84.68374,93.67182,91.23849,78.26738,60.40405,40.143505,63.466408,81.18382,89.8075,88.56724,350.83154,150.0,52.624733,86.49499,0.6087615,38.493584,1.470007,19.29845,81.35999,8.407993,9.289977,11.762375,10.311043,6.418771,3.8419168,-1.1827053,0.022357441,0.006688338,0.011437154,2.3167875,3.365608,74.33011,76.32885,77.11296,77.55597,77.70488
186,--,150.0,2.38985,0.709383,0.542524,57.1377,2.38558,0.950832,65.6255,2.75678,0.431229,60.078,1.74991,1.2195,2.8278675,338.776,95.08157,61.189342,1.0,2.7567825,346.1655,99.46262,56.803604,3.423224,330.28763,54.25255,3.1112328,3.3618925,337.66858,99.999985,7.342577,2.0581925,333.228,2410.32,1.7499152,342.42596,2407.036,3.1112304,61.1897,0.6296715,0.031478193,0.05168444,0.28716585,0.114949055,0.7536104,0.12677461,0.0046659666,0.9445641,0.027782101,0.027653797,0.0,0.19224179,0.72117406,0.086584136,0.0,93.87311,99.73093,100.0,100.000015,100.0,74.70429,63.075603,65.27752,100.00001,100.0,355.69833,150.0,53.35475,87.03832,0.61344945,38.605167,1.4961408,23.198854,73.81313,7.9323897,13.623828,14.072505,4.78652,3.6787894,3.5138838,4.94787,0.027529405,0.0108057745,0.014711462,2.337478,2.5347843,63.68769,65.74401,68.18966,70.39151,72.84209
187,--,150.0,3.04288,0.639355,0.408027,64.8681,3.91666,0.927243,65.0414,1.86495,0.479565,70.7211,1.22127,1.18343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,--,150.0,2.41333,0.739796,0.787003,70.6396,3.99703,0.481125,64.8913,1.58984,0.436248,59.5059,2.68739,0.835442,1.8160598,338.06177,48.079395,101.38501,1.0,1.5900013,340.50845,73.47409,100.67649,1.3891369,343.778,78.7302,4.3735805,1.3282185,335.05676,99.99994,5.466407,3.0102892,332.6559,2424.3489,2.68739,338.04663,2424.2776,4.3732843,101.40773,0.5022671,0.02930405,0.10412415,0.3643047,0.14249893,0.7141459,0.14335516,0.0,0.7970641,0.020127445,0.18280844,0.0,0.19658864,0.7374808,0.06593055,0.0,97.00932,97.063126,84.511795,100.00001,100.00001,47.762978,49.6472,66.6405,80.66337,86.760445,332.37527,150.0,49.856293,86.039,0.5862928,49.242973,1.2536063,29.68473,60.246902,6.0820184,12.95062,12.558009,8.105532,3.6063416,2.7902732,1.5661215,0.013937989,0.0033145624,0.008039999,3.971357,1.7983234,62.012573,62.854996,64.21743,65.852936,67.57826
189,--,150.0,1.54137,0.887456,0.945224,51.4628,3.72575,0.646585,65.4444,2.53245,0.469296,69.8392,1.25668,1.02457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190,--,150.0,2.42491,0.784502,0.78163,68.7689,2.4228,0.607626,68.1538,1.87765,0.477028,51.1363,2.87791,0.954389,1.973557,341.30353,60.763233,62.205692,1.0,1.8776578,335.59494,57.7546,55.382973,1.8863571,341.9191,78.1625,4.0575485,1.7920213,328.06326,99.9999,10.837308,3.2496872,324.28632,2543.8687,2.8779075,333.29044,2541.1426,4.0575533,62.20558,0.44353184,0.01635092,0.044155557,0.4959617,0.12545188,0.8061479,0.06840026,0.0,0.86047757,0.016970012,0.122552425,0.0,0.19180682,0.7195423,0.08865084,0.0,100.0,100.00001,100.00001,100.00001,100.00001,71.791145,54.50931,47.639072,48.766575,58.249023,313.46414,150.0,47.01962,86.01408,0.54689145,54.374653,0.9080466,49.065067,43.176632,3.3291323,4.464159,3.309969,3.0114164,2.8880534,2.9628482,7.509578,0.011778501,0.0034424176,0.005376162,2.400975,2.200128,55.34552,56.176537,58.00875,60.069862,62.430405
191,--,150.0,3.48652,0.88816,0.425722,76.4131,3.43734,0.808828,69.1219,1.69683,0.443439,50.9811,1.42693,1.01876,1.868272,342.27087,80.886116,91.10485,1.0,1.6968849,336.0805,78.43178,83.344666,1.8323199,349.56323,42.572006,4.7329965,1.7286955,328.8014,99.999954,12.451567,1.7780442,324.1311,2455.2922,1.4269261,334.3279,2451.4248,4.7330003,91.10454,0.56418926,0.007781966,0.059369855,0.3686589,0.14183927,0.752927,0.10523374,0.0,0.89678675,0.00810753,0.09510569,0.0,0.1830967,0.6868673,0.13003598,0.0,92.44953,100.0,100.00006,100.0,100.0,97.17907,72.392075,61.158077,66.79145,80.41625,330.0328,150.0,49.504925,86.113976,0.5750561,54.26142,0.94063437,32.00631,64.4201,5.6300416,11.506628,5.9712167,3.6887062,3.422828,3.5725,8.439266,0.013105534,0.004056492,0.0071128984,3.407785,3.178969,56.265415,56.746475,58.510582,60.60067,62.98339
192,--,150.0,1.65994,0.903096,0.652834,65.5847,2.52964,0.704657,84.5081,2.26605,0.446143,64.5937,2.04317,0.979557,2.3629887,357.65778,70.46642,68.840126,1.0,2.2660577,349.2194,84.46134,61.471157,2.2793088,338.73474,65.283295,2.1927161,2.2197282,343.22717,100.00007,9.49992,2.345229,337.7437,2442.7883,2.0431721,344.36694,2443.602,2.1927168,68.839966,0.3232141,0.0073536467,0.054104373,0.6153279,0.116810694,0.7328865,0.1503028,0.0,0.9192973,0.007082021,0.07362069,0.0,0.17484042,0.65589476,0.1692648,0.0,87.87576,93.51794,100.0,100.0,100.0,83.48928,60.35492,53.37134,79.12349,85.20462,347.71548,150.0,52.157326,86.517784,0.60290766,37.71831,1.1542851,27.130505,60.277756,6.117589,10.090911,11.246337,3.3381157,2.894689,3.017827,8.035255,0.023445997,0.006858311,0.011596157,2.486028,1.6535774,70.001175,70.859215,72.60505,74.59647,76.08565
193,--,150.0,3.55862,0.933724,0.809741,55.8378,3.51514,0.963051,68.7627,2.43024,0.463912,64.589,1.26816,0.976303,2.5635269,341.91223,96.3068,91.81508,1.0,2.4302628,346.74084,78.67974,86.03131,2.4620273,328.98788,80.97387,4.1863055,2.3726459,341.45667,99.999916,9.923606,1.5837439,337.739,2489.3945,1.2681614,343.90533,2488.5786,4.1863074,91.814804,0.68367475,0.0054732896,0.095803834,0.21504813,0.14065742,0.74178857,0.117553994,0.0,0.941245,0.004796604,0.053958353,0.0,0.18708488,0.70182854,0.11108656,0.0,74.20167,92.51617,100.00001,100.00001,100.00003,76.221245,64.80604,74.544174,84.05672,79.68971,354.62424,150.0,53.193634,86.64426,0.61416894,36.583805,0.9677277,23.72349,72.95961,6.836202,6.9036884,11.47978,8.293295,3.9317777,3.5086172,6.4393344,0.026568789,0.007542687,0.014533515,3.4617221,3.6172345,67.693825,69.11574,70.80511,72.467575,73.60787
194,--,150.0,3.58067,0.77329,0.490687,58.6454,3.78014,0.455857,76.7508,1.1891,0.424627,50.0075,2.8764,1.07967,1.4647746,349.8963,45.59351,100.81432,1.0,1.1893748,338.7257,64.09348,95.251816,1.3856263,331.7954,49.068665,4.322996,1.2838457,328.97482,99.999985,9.811939,3.211292,323.1575,2406.8555,2.876387,337.86237,2397.774,4.3229966,100.81276,0.6249765,0.019704083,0.09375665,0.26156276,0.14123406,0.7204553,0.13831063,0.0,0.914429,0.019247383,0.06632363,0.0,0.18327259,0.6875271,0.12920028,0.0,63.54241,84.712975,95.25696,100.000046,100.0,80.34026,68.58771,79.627655,78.44446,68.64964,327.28534,150.0,49.092804,85.9921,0.57020175,57.772026,1.0244539,27.408209,71.141365,6.56679,4.984108,8.793464,11.930656,3.9680324,3.5115652,6.217653,0.010348889,0.0031842184,0.0059713693,3.7785914,3.0396678,57.299664,57.66255,60.32626,63.120167,65.67702
195,--,150.0,2.53526,0.652636,0.819567,76.3311,2.9225,0.923623,62.9574,1.00139,0.439042,50.161,2.32419,1.17466,1.2264702,336.1048,92.37291,80.3733,1.0,1.0015252,337.503,43.254993,70.29203,1.3156378,349.48135,81.95602,5.781302,1.1763802,328.94107,100.0,15.817606,2.6703055,323.311,2444.7769,2.3241873,334.39526,2442.1724,5.7813087,80.373,0.23397666,0.021571552,0.04129592,0.7031559,0.13349102,0.7616593,0.10484968,0.0,0.71843565,0.027453333,0.25411102,0.0,0.17426088,0.65372074,0.1720184,0.0,100.00004,100.00001,100.00001,100.00001,100.00001,87.48354,62.541317,49.2147,44.481476,45.459747,296.30072,150.0,44.445107,85.8462,0.51788676,61.82769,0.6687159,53.592163,36.036144,2.9695024,3.3089325,2.9419394,2.727165,2.7323914,3.1336076,10.781351,0.0063629113,0.0023293204,0.00310131,2.9187527,1.7113405,55.767834,57.24816,59.487064,61.86651,64.56724
196,--,150.0,2.96794,0.682298,0.779655,62.435,3.44238,0.504443,65.3256,1.30582,0.43486,59.2334,1.29557,0.809749,1.5390227,338.47327,50.449024,88.44041,1.0,1.3059865,343.3946,73.82371,88.57157,1.1244476,335.58594,77.96293,4.7841144,1.0573839,335.5263,99.99996,4.603383,1.6118371,332.3834,2421.091,1.2955625,341.44565,2416.2507,4.78414,88.439384,0.6669715,0.04312384,0.18821697,0.10168769,0.1305269,0.6913378,0.17813525,0.0,0.8180222,0.027346665,0.15463112,0.0,0.19293553,0.7237766,0.083287895,0.0,76.167244,90.84083,96.93699,92.282104,100.00001,56.923347,75.19049,84.31171,84.58628,77.75499,336.06827,150.0,50.41024,85.99542,0.5858438,51.696293,1.2694143,20.165358,82.249115,8.773172,6.825018,10.543799,12.587485,10.52735,3.7287025,0.5292268,0.013639361,0.002927353,0.008229204,3.427148,2.111599,62.294983,63.95009,66.19214,68.41072,70.34043
197,--,150.0,3.66228,0.963549,0.918877,77.2307,3.0004,0.386781,53.2868,2.89259,0.414997,84.1295,2.36948,1.1738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,--,150.0,1.60782,0.978307,0.444759,77.6899,3.78384,0.252402,79.6152,1.56816,0.437162,82.2725,2.64609,1.00596,1.8045563,352.76562,25.240152,95.97815,1.0,1.5683107,353.60144,55.862164,97.5604,1.5978744,350.83997,44.475796,2.154894,1.5775062,354.68036,42.141453,0.63032264,2.9169755,355.4225,2390.8564,2.6461022,349.25348,2403.7966,2.1548948,95.9796,0.8547005,0.009815122,0.13548434,0.0,0.13552919,0.6924925,0.17197832,0.0,0.87849087,0.0013985408,0.120110564,0.0,0.1967233,0.73798597,0.065290704,0.0,57.957363,58.986298,54.20058,48.048935,41.507683,30.353079,37.69106,45.51027,52.819904,57.457245,338.4524,150.0,50.76786,86.17071,0.58936566,32.270348,1.2184414,35.320137,51.406685,3.652869,4.1251616,4.0384183,3.6349342,3.3014398,3.0580845,-0.8263614,0.01718039,0.004359974,0.008458195,3.7583816,1.3018103,82.4338,82.64584,82.28547,81.690125,80.963005
199,--,150.0,3.96816,0.927877,0.687627,52.1412,1.80417,0.590232,75.2298,2.46322,0.434608,82.5349,2.15506,1.05435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,--,150.0,3.2273,0.600818,0.576024,69.9246,1.75528,0.250099,66.0234,1.62864,0.422499,54.0904,2.49991,0.828602,1.704036,339.17294,25.010288,43.615936,1.0,1.6286435,338.28125,84.514145,40.320576,1.4504665,343.07474,57.60216,5.7469163,1.3495001,329.6078,99.999985,9.004342,2.831986,327.2404,2395.741,2.4999056,336.8587,2391.4004,5.7469206,43.61575,0.5953375,0.045666113,0.09169679,0.2672996,0.088725515,0.7808233,0.1304512,0.0,0.83659077,0.03990566,0.12350359,0.0,0.2023681,0.75916183,0.038470082,0.0,92.105705,100.00001,100.0,100.0,100.0,40.92752,40.448383,46.390358,63.433968,85.4393,319.56772,150.0,47.935158,85.96054,0.55785745,57.39584,1.4934154,34.96218,56.711502,5.2562537,11.590437,5.3838873,3.397193,3.0137932,2.8848813,3.9701273,0.012297235,0.003025599,0.0051416755,1.7431684,2.6821415,56.89978,58.237816,60.246574,62.595123,65.04505
201,--,200.0,3.89062,0.977213,0.741943,78.1,2.08325,0.46618,56.6875,2.63709,0.437818,50.2802,1.21124,0.951188,2.715945,329.83725,46.618443,68.672165,1.0,2.6370943,337.68396,62.012753,62.05544,2.6889346,351.2501,74.1941,9.544235,2.5083869,326.66043,99.99998,16.114765,1.6449815,323.4302,2827.3325,1.211236,334.55228,2823.3337,9.544239,68.67201,0.69529384,0.0017855727,0.04330293,0.25961763,0.114141,0.8284669,0.057392076,0.0,0.8774496,0.001468972,0.12108147,0.0,0.20429371,0.76638556,0.029320713,0.0,100.00001,100.00001,100.0,100.0,100.0,53.154057,51.250206,51.854298,54.61376,62.31057,308.3178,200.0,61.663563,114.76945,0.5376534,53.726124,1.4550734,57.642662,52.685028,3.778929,5.0827923,3.7941546,3.462086,3.3015766,3.2485094,7.51698,0.018406814,0.005232008,0.0076308595,2.0679743,4.3341217,53.609013,55.42472,57.850018,60.744514,64.4476
202,--,200.0,3.26274,0.82593,0.545199,60.4487,1.6399,0.865081,63.3145,1.8133,0.476932,80.1036,1.67983,0.819028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,--,200.0,3.59201,0.858481,0.396536,79.5702,3.95066,0.553842,76.1748,2.54722,0.458475,83.2322,2.68707,1.00985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,--,200.0,2.71962,0.826939,0.468381,58.749,3.82433,0.681474,64.3913,2.09486,0.470882,58.5265,1.49266,1.24038,2.3340514,337.5397,68.15191,129.84668,1.0,2.0950115,342.62067,74.26341,125.08329,2.6802545,331.8991,46.837936,4.111027,2.5984194,335.08682,99.99994,8.801454,1.9164017,331.6765,2930.0715,1.4926547,340.8027,2925.4788,4.11103,129.84601,0.69473237,0.016743226,0.06505629,0.22346812,0.1463678,0.7456928,0.10793944,0.0,0.9527958,0.014315911,0.032888304,0.0,0.19549003,0.7333595,0.07115042,0.0,76.119965,96.892715,100.0,100.00001,100.00001,66.26116,60.07894,64.45335,78.3507,76.945854,334.73062,200.0,66.94612,115.096466,0.58160126,48.127213,1.476613,33.74496,71.1177,6.766411,7.5426464,13.4276,5.8054547,3.7077627,3.4196332,5.653498,0.020375637,0.007470561,0.011503759,3.791424,2.787007,61.741764,63.02806,65.12098,67.722336,69.55001
205,--,200.0,2.79795,0.809006,0.92102,82.7896,1.79407,0.378032,67.6914,1.31822,0.479887,81.6266,1.72538,1.21839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,--,200.0,3.84774,0.782543,0.446,75.8796,1.95496,0.514438,54.4613,1.23901,0.4157,56.9162,1.0907,0.849639,1.4021463,327.61044,51.445747,65.59282,1.0,1.2390621,340.74826,79.57896,63.376545,1.2075946,349.0297,44.59988,7.629188,1.0527018,332.17056,100.0,9.830047,1.4815435,330.0662,2739.0,1.090697,338.4675,2736.2268,7.6291914,65.59257,0.66107476,0.020847622,0.15070938,0.16736825,0.09404708,0.72561175,0.18034115,0.0,0.8354436,0.016667703,0.14788869,0.0,0.19860391,0.7450409,0.056355175,0.0,81.64464,95.59093,100.00001,100.00001,100.000015,46.54552,51.344,66.19489,83.64482,82.097115,310.12692,200.0,62.025383,114.44063,0.5420554,63.09903,2.0015037,34.69136,71.05668,6.831658,8.380549,12.453572,6.420466,3.7120664,3.2384472,3.143843,0.011420841,0.0028120417,0.0050786384,1.9458982,2.802561,59.055115,61.14334,63.421837,65.88425,67.69326
207,--,200.0,2.62203,0.861928,0.901644,83.2021,2.52702,0.85532,74.572,1.29272,0.462497,60.515,1.64606,1.01171,1.5278164,347.71964,85.54037,95.95051,1.0,1.2928557,349.2967,48.677876,82.999,1.4965427,356.3523,90.16389,9.2923,1.3081326,340.14938,100.0,22.216734,2.0430827,333.665,2897.2014,1.6460589,344.72958,2895.738,9.292306,95.9503,0.2341239,0.006456264,0.06364704,0.6957728,0.117609225,0.7301157,0.15227506,0.0,0.6675712,0.007677603,0.3247512,0.0,0.16579585,0.62196505,0.21223912,0.0,100.00001,100.00002,100.00002,100.000015,100.00001,87.244995,66.46685,54.383194,49.701546,50.811195,295.41974,200.0,59.083946,114.507904,0.51609075,52.277992,1.0715263,59.872494,40.07538,3.1226537,3.5955858,3.096047,2.8530216,2.8517,3.213596,13.886083,0.010870095,0.0034105289,0.0047806827,2.5263083,1.750964,67.055244,68.61504,71.08825,73.70055,76.355606
